pValue,ligand,data
5.19,CS(=O)(=O)c1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,CYP3a4_ic50
5.64,CN(C)S(=O)(=O)c1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,CYP3a4_ic50
5.03,CCNS(=O)(=O)c1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,CYP3a4_ic50
5.24,CCCNS(=O)(=O)c1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,CYP3a4_ic50
5.58,CC(C)NS(=O)(=O)c1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,CYP3a4_ic50
5.47,COCCNS(=O)(=O)c1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,CYP3a4_ic50
5.08,CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,CYP3a4_ic50
5.23,CCS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,CYP3a4_ic50
5.44,CCCS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,CYP3a4_ic50
5.31,CC(C)S(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,CYP3a4_ic50
5.43,CCCCS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,CYP3a4_ic50
4.83,O=C(Cc1cccc(OCCN2CCNCC2)c1)Nc1nc(-c2c[nH]c3ncccc23)cs1,CYP3a4_ic50
4.76,CN1CCN(CCOc2cccc(CC(=O)Nc3nc(-c4c[nH]c5ncccc45)cs3)c2)CC1,CYP3a4_ic50
4.68,O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2c[nH]c3ncccc23)cs1,CYP3a4_ic50
4.9,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2c[nH]c3ncccc23)cs1,CYP3a4_ic50
4.71,CN1CCN(CCCOc2cccc(CC(=O)Nc3nc(-c4c[nH]c5ncccc45)cs3)c2)CC1,CYP3a4_ic50
4.96,C=CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CYP3a4_ic50
4.96,Cc1ccc([C@H](CCN2[C@@H]3CC[C@H]2C[C@H](n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)s1,CYP3a4_ic50
4.91,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCCCC1)c1cccs1,CYP3a4_ic50
4.79,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@]24C[C@H]2C(C)(C)Oc2ccc(C(F)(F)F)cc24)C3=O)cn1,CYP3a4_ic50
6.2,O=S(=O)(C1CC1)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,CYP3a4_ic50
6.06,O=S(=O)(c1cccc(OC(F)(F)F)c1)N1CCN(c2ccc(/C=C/c3cc(Cl)cc(Cn4ccnc4)c3)cc2)CC1,CYP3a4_ic50
5.78,CCOC(=O)CNC(=O)N1CCN(c2ccc(/C=C/c3cc(Cl)cc(Cn4ccnc4)c3)cc2)CC1,CYP3a4_ic50
6.96,CC(=O)N1CCN(c2ccc(CO[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)OC3)cc2)CC1,CYP3a4_ic50
6.64,CCCCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OCC(=O)NCCCN(CC)CC)cc2)n(CCCC)c1=O,CYP3a4_ic50
4.85,Nc1nc(OCc2ccccc2)c2[nH]nnc2n1,CYP3a4_ic50
4.48,OCC1CCCC(c2ccc(O)cc2)CC1,CYP3a4_ic50
5.92,CCOc1nc(Cl)ccc1C1(N2CCN(c3ccnc(C)c3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cn2)c2ccc(C#N)cc21,CYP3a4_ic50
7,CCOc1nc(Cl)ccc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cn2)c2ccc(C#N)cc21,CYP3a4_ic50
4.96,COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)nc(C)c1F,CYP3a4_ic50
5.92,CCCOc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F,CYP3a4_ic50
6.16,CCOc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F,CYP3a4_ic50
6.05,CCc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F,CYP3a4_ic50
6.22,Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F,CYP3a4_ic50
6.05,CN1C(=N)N[C@@]2(c3cc(Br)cs3)CN(c3ncc(F)cn3)C[C@H]2C1=O,CYP3a4_ic50
5.92,CN1C(=N)N[C@@]2(c3cc(-c4cccc(Cl)c4)cs3)CN(c3ncc(F)cn3)C[C@H]2C1=O,CYP3a4_ic50
6,CN1C(=N)N[C@@]2(c3cc(-c4cc(F)cc(F)c4)cs3)CN(c3ncc(F)cn3)C[C@H]2C1=O,CYP3a4_ic50
5.8,COc1cc(C#N)cc(-c2csc([C@]34CN(c5ncc(F)cn5)C[C@H]3C(=O)N(C)C(=N)N4)c2)c1,CYP3a4_ic50
5.8,CN1C(=N)N[C@@]2(c3cc(-c4cc(F)cc(C#N)c4)cs3)CN(c3ncc(F)cn3)C[C@H]2C1=O,CYP3a4_ic50
5.26,CN1C(=N)N[C@@]2(c3cc(-c4ccc(Cl)c(C#N)c4)cs3)CN(c3ncc(F)cn3)C[C@H]2C1=O,CYP3a4_ic50
5.24,CN1C(=N)N[C@@]2(c3cc(-c4ccc(F)c(C#N)c4)cs3)CN(c3ncc(F)cn3)C[C@H]2C1=O,CYP3a4_ic50
4.71,COc1ccccc1N1C(=O)CSC1c1cccc(C(=O)NCCc2ccc(Br)cc2)c1,CYP3a4_ic50
4.43,COc1ccc(-c2nc(C)nn2-c2cccc(C(=O)NCCCCc3ccccc3)c2)cc1,CYP3a4_ic50
4.42,COc1ccc(-n2nc(C)nc2-c2cccc(C(=O)NCCCCc3ccccc3)c2)cc1,CYP3a4_ic50
4.3,N#Cc1ccc2nnc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)n2c1,CYP3a4_ic50
4.13,N#Cc1ccc2nnc(C(=O)N3CCC(c4cccc(F)c4C(F)(F)F)CC3)n2c1,CYP3a4_ic50
6,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(O)c(CN4CCN(C)CC4)c3)c2c1,CYP3a4_ic50
5.11,Oc1ccc(-c2ccc(CNCCc3c[nH]c4ncc(F)cc34)o2)cc1,CYP3a4_ic50
5.12,Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H](N)[C@H](F)CC1,CYP3a4_ic50
5.42,Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@H](N)CC(F)(F)C1,CYP3a4_ic50
4.92,N#Cc1ccc(O[C@H]2CN(S(=O)(=O)c3ccc(Cl)cn3)C[C@@]2(O)CN)cc1F,CYP3a4_ic50
5.8,N#Cc1ccc(O[C@H]2CN(S(=O)(=O)c3ccc(Cl)cc3Cl)C[C@@]2(O)CN)cc1F,CYP3a4_ic50
6.69,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CYP3a4_ic50
6.07,COc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1,CYP3a4_ic50
7.1,CCOc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1,CYP3a4_ic50
7.1,CCCOc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1,CYP3a4_ic50
7.1,O=C(NCc1cccc2c1OCCO2)c1ccc(-c2ccncc2)cc1,CYP3a4_ic50
5.7,CN(C)CCCOc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1,CYP3a4_ic50
7.1,COc1cccc([C@H](C)NC(=O)c2ccc(-c3ccncc3)cc2)c1,CYP3a4_ic50
4.92,COc1cccc([C@H](C)NC(=O)c2ccc(-c3ccnc(N)c3)cc2)c1,CYP3a4_ic50
5.19,COc1cccc([C@H](C)NC(=O)c2ccc(-c3ccncc3F)cc2)c1,CYP3a4_ic50
4.71,COc1cccc([C@H](C)NC(=O)c2ccc(-c3ccncn3)cc2)c1,CYP3a4_ic50
4.78,COc1cccc([C@H](C)NC(=O)c2ccc(-c3ccnnc3)cc2)c1,CYP3a4_ic50
6.43,Cc1nn(-c2ccccc2)nc1COc1cc(N)nc2[nH]nnc12,CYP3a4_ic50
5.82,Cc1c(COc2cc(N)nc3[nH]nnc23)cccc1-c1ccn(C)n1,CYP3a4_ic50
7.22,Nc1cc(OCc2cc(-c3cccc(F)c3)ccc2Cl)c2nn[nH]c2n1,CYP3a4_ic50
4.77,CC[C@H](NC(=O)c1cncc2c1cnn2-c1ccc(F)cc1)c1ccnc(S(C)(=O)=O)c1,CYP3a4_ic50
5.32,O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cnccc23)c(F)c1,CYP3a4_ic50
4.55,Nc1cc(F)c(S(=O)(=O)N2CCC(O)CC2)cc1C(=O)Nc1cc(F)c(F)c(F)c1,CYP3a4_ic50
4.57,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,CYP3a4_ic50
6.19,O[C@H]1CCOC[C@@H]1[C@@H]1c2ccccc2-c2cncn21,CYP3a4_ic50
6.22,O[C@H]1COCC[C@@H]1[C@@H]1c2ccccc2-c2cncn21,CYP3a4_ic50
5.62,O[C@@H]1c2cnccc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,CYP3a4_ic50
6.08,O[C@@H]1c2ccccc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,CYP3a4_ic50
5.22,CS(=O)(=O)c1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,CYP3a4_ic50
5.55,CS(=O)(=O)c1ccc2c(c1)CC[C@@H]([C@H]1c3ccccc3-c3cncn31)[C@@H]2O,CYP3a4_ic50
5.8,CP(C)(=O)c1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,CYP3a4_ic50
5.48,N#Cc1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,CYP3a4_ic50
5.44,NC(=O)c1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,CYP3a4_ic50
5.09,O[C@@H]1c2nonc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,CYP3a4_ic50
5.48,Cn1ncc2c1CC[C@@H]([C@H]1c3ccccc3-c3cncn31)[C@@H]2O,CYP3a4_ic50
5.29,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)/C(=N\OC/C=C/c2ccc3c(c2)c(=O)c(C(N)=O)cn3CC)[C@H](C)[C@H]2OC(=O)O[C@@]21C,CYP3a4_ic50
4.83,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC/C=C/c2ccc3c(c2)c(=O)c(C(N)=O)cn3C2CC2)C[C@@H](C)/C(=N\OC)[C@H](C)[C@H]2OC(=O)O[C@@]21C,CYP3a4_ic50
5.13,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)/C(=N\OCC#Cc2ccc3c(c2)c(=O)c(C(N)=O)cn3CC)[C@H](C)[C@H]2OC(=O)O[C@@]21C,CYP3a4_ic50
4.93,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CYP3a4_ic50
5.57,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,CYP3a4_ic50
5.6,CC[C@@H]1OC(=O)[C@@H](C)[C@H](OC(=O)NCCCc2cccnc2)[C@@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(OC)C[C@H](C)/C(=N\OC)[C@@H](C)[C@@H]2OC(=O)O[C@@]12C,CYP3a4_ic50
4.42,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3ccccc32)c(F)c1,CYP3a4_ic50
4.43,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3C(F)(F)F)c3ccccc32)cc1,CYP3a4_ic50
4.79,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cccc(F)c32)cc1,CYP3a4_ic50
4.58,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3cccc(F)c32)c(F)c1,CYP3a4_ic50
4.34,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3cccc(F)c32)cc1,CYP3a4_ic50
4.81,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3ccccc32)cc1,CYP3a4_ic50
4.31,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3c(F)cccc32)cc1,CYP3a4_ic50
4.57,Cc1cccc(Cl)c1C(=O)c1cn(-c2ccc(C(=O)O)cc2)c2c(F)cccc12,CYP3a4_ic50
5.08,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3c(F)cccc32)c(F)c1,CYP3a4_ic50
4.79,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3C(F)(F)F)c3c(F)cccc32)cc1,CYP3a4_ic50
5.5,Cc1cc(-c2ccc3c([C@H]4C[C@@H]5C[C@@H]5C[C@@H]4C(=O)Nc4cn(C)nc4C(N)=O)noc3c2)n[nH]1,CYP3a4_ic50
5.4,Cn1cc(NC(=O)[C@H]2C[C@H]3C[C@H]3C[C@@H]2C(=O)c2ccc(-c3cc[nH]n3)cc2)c(C(F)(F)F)n1,CYP3a4_ic50
5.2,Cc1cc(-c2ccc(C(=O)[C@H]3CCCC[C@@H]3C(=O)Nc3cn(C)nc3C(N)=O)c(F)c2)[nH]n1,CYP3a4_ic50
4.7,Cn1cc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)c2ccc(-c3cc[nH]n3)cc2)c(C(F)(F)F)n1,CYP3a4_ic50
5.4,Cc1noc(C)c1NC(=O)[C@H]1CCCC[C@@H]1C(=O)c1ccc(-c2cc[nH]n2)cc1,CYP3a4_ic50
5.99,CCN(CC)c1ccc2cc(C(=O)NCC(O)(Cn3cncn3)c3ccc(F)cc3F)c(=O)oc2c1,CYP3a4_ic50
5.88,CCN(CC)c1ccc2cc(C(=O)NCC(O)(Cn3ccnc3)c3ccc(F)cc3F)c(=O)oc2c1,CYP3a4_ic50
6.45,CCN(CC)c1ccc2cc(C(=O)NCC(O)(Cn3cncn3)c3ccc(Cl)cc3Cl)c(=O)oc2c1,CYP3a4_ic50
6.9,CCN(CC)c1ccc2cc(C(=O)NCC(O)(Cn3ccnc3)c3ccc(Cl)cc3Cl)c(=O)oc2c1,CYP3a4_ic50
6.48,CCC(CC)Oc1ccc2cc(C(=O)NCC(O)(Cn3ccnc3)c3ccc(F)cc3F)c(=O)oc2c1,CYP3a4_ic50
6.6,CCC(CC)Oc1ccc2cc(C(=O)NCC(O)(Cn3ccnc3)c3ccc(Cl)cc3Cl)c(=O)oc2c1,CYP3a4_ic50
5.1,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12,CYP3a4_ic50
5.23,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,CYP3a4_ic50
5.66,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,CYP3a4_ic50
5.08,Cn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc2)cn1,CYP3a4_ic50
6.46,Cn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)c(F)c2)cn1,CYP3a4_ic50
5.34,Cn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc2F)cn1,CYP3a4_ic50
6.68,Cc1cc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)ccc1-c1cnn(C)c1,CYP3a4_ic50
5.55,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,CYP3a4_ic50
4.7,COCc1nnc(N2C[C@@H]3C[C@]3(c3ccc(F)cc3Cl)C2)n1-c1ccc(OC)nc1,CYP3a4_ic50
6.77,OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,CYP3a4_ic50
5.3,CC(=O)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,CYP3a4_ic50
6.16,O=C(C1CCCCC1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,CYP3a4_ic50
6.89,O=C(Cc1ccccc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,CYP3a4_ic50
7.22,O=C(Cc1ccc(F)cc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,CYP3a4_ic50
5.42,O=C(Cc1ccncc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,CYP3a4_ic50
5.07,O=C(Cc1cncnc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,CYP3a4_ic50
6.29,O=C(Nc1ccccc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,CYP3a4_ic50
5.7,OC(CC1c2c(F)cccc2-c2cncn21)C1CCCCC1,CYP3a4_ic50
5.77,OC(CC1c2c(Cl)cccc2-c2cncn21)C1CCCCC1,CYP3a4_ic50
8,OC(CC1c2cc(Cl)ccc2-c2cncn21)C1CCCCC1,CYP3a4_ic50
5.92,OC(CC1c2ccccc2-c2cncn21)C1CCC(F)(F)CC1,CYP3a4_ic50
5.58,OC(CC1c2c(F)cccc2-c2cncn21)C1CCC(F)(F)CC1,CYP3a4_ic50
4.96,O=C1CCC(C(O)CC2c3c(F)cccc3-c3cncn32)CC1,CYP3a4_ic50
5.92,O=C(N[C@H]1CC[C@H](C(O)CC2c3ccccc3-c3cncn32)CC1)c1ccccc1,CYP3a4_ic50
5.96,O=C(N[C@H]1CC[C@@H](C(O)CC2c3ccccc3-c3cncn32)CC1)c1ccccc1,CYP3a4_ic50
5.48,OC1CCC(C(O)CC2c3c(F)cccc3-c3cncn32)CC1,CYP3a4_ic50
5.51,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@@H](O)CC1,CYP3a4_ic50
5.25,O[C@@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,CYP3a4_ic50
5.45,Cn1cncc1-c1c[nH]c2ccc(C(N)=O)cc12,CYP3a4_ic50
6.51,CCn1cncc1-c1c[nH]c2ccc(C(N)=O)cc12,CYP3a4_ic50
5.2,COc1ccccc1-c1n[nH]c2nc(N[C@H]3CC[C@H](NS(=O)(=O)CCC(F)(F)F)CC3)nc(OC)c12,CYP3a4_ic50
4.89,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,CYP3a4_ic50
4.69,Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCN(S(C)(=O)=O)CC3)cc2)n1,CYP3a4_ic50
9.4,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cccnc1,CYP3a4_ic50
5,COCCN1CCN(c2ccc(OCc3ccccc3)c(C(=O)Nc3ccnnc3)c2)CC1,CYP3a4_ic50
5.2,O=C(Nc1ccnnc1)c1cc(N2CCOCC2)ccc1OCc1ccccc1,CYP3a4_ic50
6.51,Nc1ncnc2c(C(=O)Nc3cccc4c3c(Br)nn4Cc3cccnc3)csc12,CYP3a4_ic50
4.82,CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cn1,CYP3a4_ic50
5.28,CCc1sc2ncnc(N[C@@H](Cc3ccccc3)C(=O)O)c2c1-c1ccc(OCCN2CCN(C)CC2)c(Cl)c1C,CYP3a4_ic50
5.08,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@@H]2CCC[C@@H]3CCCC[C@H]32)c2cccc(OCC(=O)O)c2)cc1OC,CYP3a4_ic50
7,N#Cc1ccc(S(=O)(=O)N2C[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@](O)(CN)C2)c(Cl)c1,CYP3a4_ic50
6.52,N#Cc1ccc(S(=O)(=O)N2C[C@H](S(=O)(=O)c3ccc(Cl)cn3)[C@](O)(CN)C2)c(Cl)c1,CYP3a4_ic50
5.4,N#Cc1ccc(S(=O)(=O)N2C[C@@H](S(=O)(=O)c3ccc(Cl)cn3)[C@](O)(CN)C2)c(Cl)c1,CYP3a4_ic50
5,Nc1nc2ccc(OCc3ccccc3)cc2s1,CYP3a4_ic50
5,N#Cc1ccc(COc2ccc3nc(N)sc3c2)cc1,CYP3a4_ic50
5,COC(=O)c1ccc(COc2ccc3nc(N)sc3c2)cc1,CYP3a4_ic50
5,Nc1nc2ccc(SCc3ccccc3)cc2s1,CYP3a4_ic50
5,Nc1nc2ccc(S(=O)(=O)Cc3ccc(Cl)c(Cl)c3)cc2s1,CYP3a4_ic50
5,COC(=O)c1ccc(CS(=O)(=O)c2ccc3nc(N)sc3c2)cc1,CYP3a4_ic50
5,Nc1nc2ccc(C(=O)NCc3ccccc3N)cc2s1,CYP3a4_ic50
5,COC(=O)C1CCN(C(=O)c2ccc3nc(N)sc3c2)CC1,CYP3a4_ic50
5,Nc1nc2ccc(C(=O)N(CCO)Cc3ccccc3)cc2s1,CYP3a4_ic50
6,O=C(Nc1cccc([C@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1N1CCCC1,CYP3a4_ic50
5.15,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(Cc3ccc(B(O)O)c(F)c3)S(C)(=O)=O)c(C3CC3)cc12,CYP3a4_ic50
5.05,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(-n3ncnc3-c3ccc(B(O)O)c(F)c3)c(C3CC3)cc12,CYP3a4_ic50
5.7,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(-n3nccc3-c3ccc(B(O)O)c(F)c3)c(C3CC3)cc12,CYP3a4_ic50
5.38,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(c3ccc(B(O)O)c(Cl)c3)S(C)(=O)=O)c(C3CC3)cc12,CYP3a4_ic50
7,CCn1cncc1-c1c[nH]c2ccc(I)c(F)c12,CYP3a4_ic50
5.23,CCc1cc(Cc2ccc(CC(N)=O)cc2)nc(-c2cccc(Cl)c2)n1,CYP3a4_ic50
4.82,O=C(O)Cc1ccc(Cc2cc(-c3cccc(Cl)c3)nc(C(F)(F)F)c2)cc1,CYP3a4_ic50
5.51,CCc1cc(Cc2ccc(CC(=O)NCCO)cc2)nc(-c2cccc(Cl)c2)n1,CYP3a4_ic50
5.16,O=C(Nc1ccncc1)c1cn(Cc2ccc(Cl)c(Cl)c2)c(=O)c2cnn(C3CCNCC3)c12,CYP3a4_ic50
5.19,CN(C)C(=O)c1ccc(N(Cc2ccc(O)cc2)C(=O)c2ccc(O)cc2O)cc1,CYP3a4_ic50
5.85,CN(C)C(=O)c1ccc(N(Cc2ccc(Br)o2)C(=O)c2ccc(O)cc2O)cc1,CYP3a4_ic50
4.71,N#Cc1ccc(Cn2nccc2-c2cc(Cl)c3nnn(-c4ccc5cn[nH]c5c4)c3c2)cc1,CYP3a4_ic50
5.38,Nc1nn(-c2ccc3cn[nH]c3c2)c2cc(-c3ccnn3Cc3ccc(Cl)cc3Cl)cnc12,CYP3a4_ic50
4.45,Clc1ccc(Cn2nccc2-c2cc(Cl)c3nnn(-c4ccc5cn[nH]c5c4)c3c2)nc1,CYP3a4_ic50
5.38,O=c1[nH]c2ccc(-n3nnc4cnc(-c5ccnn5Cc5ccc(Cl)cc5Cl)cc43)cc2[nH]1,CYP3a4_ic50
5.65,COc1cc(CCNc2nc(C#Cc3ccccc3)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)ccc1O,CYP3a4_ic50
5.33,C[C@@H](c1ccc(NC(=O)N2CC(c3cncc(N)c3)C2)cc1)N1Cc2ccccc2C1=O,CYP3a4_ic50
5.51,C[C@H](NC(=O)c1cccc(F)c1)c1ccc(NC(=O)N2CC(c3cccnc3)C2)cc1,CYP3a4_ic50
5.52,C[C@@H](c1ccc(NC(=O)N2CC(c3cccnc3)C2)cc1)N1Cc2ccccc2C1=O,CYP3a4_ic50
5.45,Cc1cc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2ccccc2)ccc1-c1cnc(NC2CC2)c2nccn12,CYP3a4_ic50
5.85,Clc1ccc(-c2cc(C(c3ccc(Cl)cc3)n3ccnc3)c[nH]2)cc1,CYP3a4_ic50
5.96,Cn1cc(C(c2ccc(Cl)cc2)n2ccnc2)cc1-c1ccc(Cl)cc1,CYP3a4_ic50
6.05,C=CCn1cc(C(c2ccc(Cl)cc2)n2ccnc2)cc1-c1ccc(Cl)cc1,CYP3a4_ic50
6.05,Clc1ccc(-n2ccc(C(c3ccc(Cl)cc3Cl)n3ccnc3)c2)cc1,CYP3a4_ic50
6.1,Clc1ccc(-c2c[nH]cc2C(c2ccc(Cl)cc2Cl)n2ccnc2)cc1,CYP3a4_ic50
5.4,Cc1cccc(C#CC=C2CCN(C(=O)N(C)C(C)c3ccccc3)CC2)n1,CYP3a4_ic50
4.81,CCN(C(=O)N1CCC(=CC#Cc2cccc(C)n2)CC1)C(C)C,CYP3a4_ic50
4.86,COc1ccccc1C(=O)N1CCC(=CC#Cc2cccc(C)n2)CC1,CYP3a4_ic50
5.34,COc1cccc(C(=O)N2CCC(=CC#Cc3cccc(C)n3)CC2)c1,CYP3a4_ic50
5.21,Cc1cccc(C(=O)N2CCC(=CC#Cc3cccc(C)n3)CC2)c1,CYP3a4_ic50
