filename,affinity_qvina
ligand_4082.log,-9.3
ligand_3510.log,-9.1
ligand_343.log,-2.0
ligand_3963.log,-6.2
ligand_3180.log,-9.6
ligand_3879.log,-3.8
ligand_3638.log,-10.0
ligand_373.log,3.9
ligand_4075.log,-5.8
ligand_3512.log,-9.6
ligand_3630.log,-9.6
ligand_3200.log,-6.3
ligand_3446.log,-9.0
ligand_3881.log,-8.0
ligand_3961.log,-7.1
ligand_3192.log,4.0
ligand_3756.log,-6.3
ligand_3516.log,-9.5
ligand_3904.log,1.2
ligand_3441.log,-9.6
ligand_364.log,-8.9
ligand_4073.log,-7.2
ligand_3752.log,2.7
ligand_3965.log,-8.9
ligand_3198.log,-5.0
ligand_4083.log,-7.1
ligand_3199.log,-5.9
ligand_320.log,-5.8
ligand_3910.log,-6.6
ligand_374.log,-9.5
ligand_3509.log,-8.9
ligand_3445.log,-9.9
ligand_3654.log,-7.8
ligand_3972.log,-9.8
ligand_3749.log,-5.4
ligand_4086.log,-6.5
ligand_3191.log,9.4
ligand_3639.log,-9.0
ligand_38.log,-8.6
ligand_375.log,11.9
ligand_3506.log,-6.9
ligand_396.log,-5.7
ligand_3442.log,-6.5
ligand_3189.log,1.0
ligand_3653.log,-9.5
ligand_4085.log,-7.4
ligand_3891.log,-6.4
ligand_3517.log,-9.1
ligand_3763.log,-10.7
ligand_3971.log,-10.0
ligand_3443.log,-9.0
ligand_3652.log,-9.0
ligand_4088.log,-9.3
ligand_3905.log,-8.7
ligand_3194.log,3.1
ligand_3970.log,-7.1
ligand_3511.log,-10.0
ligand_363.log,-9.6
ligand_3440.log,-9.1
ligand_321.log,-7.9
ligand_3899.log,-8.5
ligand_4074.log,-7.3
ligand_3751.log,-7.6
ligand_3969.log,-9.3
ligand_3201.log,13.2
ligand_3515.log,-7.8
ligand_4080.log,-6.6
ligand_3444.log,-9.0
ligand_3906.log,-8.7
ligand_3631.log,-8.0
ligand_3757.log,0.7
ligand_3978.log,-10.2
ligand_4081.log,-9.7
ligand_318.log,-9.5
ligand_3750.log,-6.8
ligand_4110.log,-8.9
ligand_3447.log,-8.8
ligand_3977.log,11.6
ligand_3190.log,-1.2
ligand_3514.log,-9.2
ligand_4091.log,-8.6
ligand_3656.log,-8.9
ligand_4111.log,-8.9
ligand_3976.log,-9.3
ligand_3744.log,18.7
ligand_4253.log,-0.1
ligand_3508.log,-9.6
ligand_3449.log,-9.0
ligand_4119.log,-7.1
ligand_3980.log,-9.8
ligand_3764.log,-9.2
ligand_4084.log,-6.0
ligand_3657.log,-7.8
ligand_4254.log,0.0
ligand_4116.log,-6.4
ligand_3973.log,-9.3
ligand_4381.log,-10.6
ligand_3519.log,-8.3
ligand_4117.log,-3.3
ligand_4090.log,-10.0
ligand_4234.log,-8.4
ligand_3668.log,-5.9
ligand_3758.log,2.3
ligand_397.log,1.2
ligand_4112.log,-8.2
ligand_4249.log,-6.5
ligand_3518.log,-9.7
ligand_3765.log,-8.3
ligand_4087.log,-10.5
ligand_365.log,-9.7
ligand_4379.log,-10.8
ligand_4114.log,-5.4
ligand_3975.log,-9.6
ligand_4255.log,4.0
ligand_4120.log,-6.3
ligand_4089.log,-9.7
ligand_4374.log,-10.6
ligand_3981.log,-9.8
ligand_3520.log,-8.7
ligand_3659.log,-8.6
ligand_4122.log,-7.7
ligand_3773.log,-11.4
ligand_4252.log,1.1
ligand_3661.log,-7.9
ligand_4362.log,-4.1
ligand_3979.log,-8.3
ligand_4092.log,-7.4
ligand_4121.log,-4.3
ligand_3525.log,-8.6
ligand_4251.log,-3.5
ligand_3669.log,-6.0
ligand_3774.log,-10.0
ligand_4370.log,-4.8
ligand_4124.log,-8.8
ligand_3974.log,-9.3
ligand_4094.log,1.3
ligand_4238.log,-6.5
ligand_3521.log,-9.4
ligand_4378.log,-10.8
ligand_3658.log,-7.8
ligand_377.log,-7.5
ligand_3982.log,-10.4
ligand_3672.log,-2.0
ligand_4235.log,-10.0
ligand_4098.log,-5.6
ligand_4130.log,-6.0
ligand_4373.log,-9.0
ligand_351.log,-8.2
ligand_3987.log,-8.1
ligand_4128.log,-8.2
ligand_3769.log,-10.2
ligand_4093.log,10.2
ligand_4256.log,-2.9
ligand_3662.log,-8.3
ligand_3994.log,-8.7
ligand_4380.log,-11.2
ligand_4133.log,-8.4
ligand_4518.log,-9.5
ligand_4248.log,-7.8
ligand_3983.log,-6.4
ligand_40.log,-8.1
ligand_3522.log,-7.1
ligand_3766.log,-10.3
ligand_4125.log,-8.2
ligand_4371.log,-9.6
ligand_4103.log,0.2
ligand_4521.log,2.0
ligand_3985.log,-7.7
ligand_3529.log,-9.2
ligand_4250.log,-7.3
ligand_4104.log,1.0
ligand_3984.log,-5.8
ligand_4375.log,-9.4
ligand_3772.log,-8.5
ligand_4539.log,-7.8
ligand_4134.log,-1.9
ligand_4105.log,7.9
ligand_4258.log,-6.3
ligand_3528.log,-9.3
ligand_4376.log,-10.7
ligand_399.log,-8.8
ligand_4538.log,0.8
ligand_4099.log,-9.7
ligand_3770.log,-11.5
ligand_4126.log,-7.4
ligand_4262.log,-8.4
ligand_4106.log,-6.5
ligand_3530.log,-9.2
ligand_4377.log,-12.0
ligand_4540.log,2.1
ligand_3988.log,-8.5
ligand_4537.log,-9.2
ligand_4097.log,-5.4
ligand_3992.log,-4.5
ligand_4663.log,-9.1
ligand_4129.log,-4.0
ligand_3523.log,-8.0
ligand_4257.log,-6.9
ligand_4372.log,-10.2
ligand_4136.log,-7.7
ligand_4108.log,6.1
ligand_398.log,-3.8
ligand_4523.log,-6.9
ligand_4660.log,-8.7
ligand_4102.log,0.1
ligand_4263.log,-6.2
ligand_4383.log,-10.7
ligand_4135.log,-9.1
ligand_3531.log,-9.3
ligand_4101.log,-1.0
ligand_4002.log,-5.6
ligand_4536.log,-10.8
ligand_4096.log,-7.6
ligand_4127.log,-7.9
ligand_4671.log,-6.8
ligand_3986.log,-7.6
ligand_4131.log,-6.5
